Month,ProductID,Revenue,Units
3-Mar,1186,97763.4,20
3-Mar,1188,28346.85,5
3-Mar,1191,28911.33,9
3-Mar,1201,187092.99,27
3-Mar,1202,7433.37,1
3-Mar,1203,76847.4,20
3-Mar,1210,21418.11,3
3-Mar,1213,86931.81,13
3-Mar,1215,34392.96,8
3-Mar,1227,64627.29,17
3-Mar,1228,15743.7,10
3-Mar,1229,35524.44,12
3-Mar,1230,75592.44,12
3-Mar,1232,9448.74,2
3-Mar,1285,8817.48,2
3-Mar,1298,9006.48,2
3-Mar,1317,19334.7,5
3-Mar,1318,19334.7,5
3-Mar,1329,1699.74,1
3-Mar,1330,1699.74,1
3-Mar,1347,22483.44,6
3-Mar,1348,22483.44,6
3-Mar,1351,15618.96,4
3-Mar,1352,15618.96,4
3-Mar,1359,4629.24,1
3-Mar,1360,4629.24,1
3-Mar,1381,4471.74,1
3-Mar,1382,4471.74,1
3-Mar,1383,12249.72,3
3-Mar,1384,12249.72,3
3-Mar,1391,5099.22,3
3-Mar,1392,5099.22,3
3-Mar,1393,9132.48,2
3-Mar,1394,9132.48,2
3-Mar,1413,23303.7,5
3-Mar,1414,23303.7,5
3-Mar,1425,18295.2,5
3-Mar,1426,18295.2,5
3-Mar,1431,8187.48,2
3-Mar,1432,8187.48,2
3-Mar,1435,11903.22,3
3-Mar,1436,11903.22,3
3-Mar,1439,8817.48,2
3-Mar,1440,8817.48,2
3-Mar,1449,3651.48,2
3-Mar,1450,3651.48,2
3-Mar,1451,13887.72,3
3-Mar,1452,13887.72,3
3-Mar,1479,8943.48,2
3-Mar,1480,8943.48,2
3-Mar,1483,7737.66,9
3-Mar,1484,7737.66,9
3-Mar,1485,4251.24,1
3-Mar,1486,4251.24,1
3-Mar,1489,75569.76,24
3-Mar,1490,75569.76,24
3-Mar,1501,17634.96,4
3-Mar,1502,17634.96,4
3-Mar,1511,13698.72,3
3-Mar,1512,13698.72,3
3-Mar,1517,54334.98,27
3-Mar,1518,54334.98,27
3-Mar,1539,81625.32,18
3-Mar,1540,81625.32,18
3-Mar,1547,4219.74,1
3-Mar,1548,4219.74,1
3-Mar,1597,18257.4,10
3-Mar,1668,10329.48,2
3-Mar,1749,6929.37,1
3-Mar,1750,4962.51,1
3-Mar,1767,35908.11,3
3-Mar,1781,14236.74,2
3-Mar,1808,1385.37,1
3-Mar,1817,2708.37,1
3-Mar,1818,57678.39,23
3-Mar,1836,10580.22,6
3-Mar,1838,21542.22,6
3-Mar,1847,3148.74,2
3-Mar,1859,39476.43,21
3-Mar,1862,18517.59,7
3-Mar,1870,30238.11,3
3-Mar,1873,38994.48,4
3-Mar,1891,8630.37,1
3-Mar,1894,60601.59,7
3-Mar,1895,81390.33,9
3-Mar,1903,28726.11,3
3-Mar,1909,7369.11,3
3-Mar,1915,56063.7,10
3-Mar,1916,82388.88,24
3-Mar,1920,19179.72,6
3-Mar,1926,10767.33,9
3-Mar,1927,10767.33,9
3-Mar,1934,42571.62,26
3-Mar,1935,42571.62,26
3-Mar,1936,41194.44,12
3-Mar,1937,41194.44,12
3-Mar,1942,15113.7,10
3-Mar,1943,15113.7,10
3-Mar,1946,6739.74,2
3-Mar,1947,6739.74,2
3-Mar,1948,55745.55,15
3-Mar,1949,55745.55,15
3-Mar,1960,1164.87,1
3-Mar,1961,1164.87,1
3-Mar,1962,23333.31,13
3-Mar,1963,23333.31,13
3-Mar,1964,10703.7,10
3-Mar,1965,10703.7,10
3-Mar,1966,17762.22,6
3-Mar,1967,17762.22,6
3-Mar,1974,18001.62,26
3-Mar,1975,18001.62,26
3-Mar,1978,6298.74,2
3-Mar,1979,6298.74,2
3-Mar,1984,11021.85,5
3-Mar,1987,27333.18,14
3-Mar,1990,69286.14,22
3-Mar,1991,26014.59,7
3-Mar,1993,1448.37,1
3-Mar,2005,14739.48,4
3-Mar,2012,32629.59,7
3-Mar,2016,62107.29,17
3-Mar,2022,5542.74,2
3-Mar,2026,17637.48,4
3-Mar,2045,136062.99,27
3-Mar,2046,25984.35,5
3-Mar,2047,18456.48,4
3-Mar,2050,42331.59,7
3-Mar,2053,78107.4,20
3-Mar,2054,216195.21,33
3-Mar,2055,239220.45,35
3-Mar,2056,71525.16,18
3-Mar,2064,184538.97,31
3-Mar,2070,69293.07,11
3-Mar,2071,112248.99,27
3-Mar,2074,68533.29,17
3-Mar,2081,24375.33,9
3-Mar,2082,44345.07,11
3-Mar,2083,56753.55,15
3-Mar,2091,9446.85,5
3-Mar,2094,31527.72,6
3-Mar,2112,68537.7,10
3-Mar,2120,13732.74,2
3-Mar,2121,7559.37,1
3-Mar,2126,22677.48,4
3-Mar,2141,5669.37,1
3-Mar,2145,18393.48,4
3-Mar,2149,31370.22,6
3-Mar,2153,55749.96,8
3-Mar,2159,11968.74,2
3-Mar,2164,4724.37,1
3-Mar,2169,6677.37,1
3-Mar,2174,20157.48,4
3-Mar,2192,10077.48,4
3-Mar,2199,20406.33,9
3-Mar,2204,61592.58,34
3-Mar,2205,61592.58,34
3-Mar,2222,25131.33,9
3-Mar,2223,25131.33,9
3-Mar,2226,19526.85,5
3-Mar,2227,19526.85,5
3-Mar,2234,33994.8,40
3-Mar,2235,33994.8,40
3-Mar,2240,37462.95,35
3-Mar,2241,37462.95,35
3-Mar,2250,63477.54,42
3-Mar,2251,63477.54,42
3-Mar,2252,189934.92,116
3-Mar,2253,189934.92,116
3-Mar,2254,46327.68,64
3-Mar,2255,46327.68,64
3-Mar,2262,14361.48,4
3-Mar,2263,14361.48,4
3-Mar,2269,126103.32,36
3-Mar,2270,37793.7,10
3-Mar,2275,277785.9,70
3-Mar,2277,147139.02,46
3-Mar,2280,116888.94,62
3-Mar,2284,133663.32,36
3-Mar,2295,74209.59,7
3-Mar,2327,152131.77,21
3-Mar,2331,324418.5,50
3-Mar,2332,166296.69,37
3-Mar,2343,187780.95,35
3-Mar,2352,97006.14,22
3-Mar,2353,94551.03,19
3-Mar,2354,73888.29,17
3-Mar,2359,217575.54,42
3-Mar,2371,13732.74,2
3-Mar,2373,257773.32,36
3-Mar,2374,117674.55,15
3-Mar,2379,25696.44,12
3-Mar,2380,109348.47,31
3-Mar,2384,173865.51,23
3-Mar,2388,201502.98,54
3-Mar,2396,74925.9,70
3-Mar,2400,63594.09,57
3-Mar,2406,1133.37,1
3-Mar,2407,1951.74,2
3-Apr,4,47880,5
3-Apr,10,8183.7,1
3-Apr,31,73080,8
3-Apr,36,22843.8,4
3-Apr,86,14175,1
3-Apr,93,124740,10
3-Apr,94,85629.6,8
3-Apr,103,144736.2,14
3-Apr,133,32797.8,4
3-Apr,143,5474.7,1
3-Apr,144,28948.5,5
3-Apr,163,50349.6,8
3-Apr,174,52875.9,7
3-Apr,187,19769.4,2
3-Apr,189,9513,1
3-Apr,195,55150.2,6
3-Apr,196,30221.1,3
3-Apr,227,19208.7,2
3-Apr,228,7808.85,1
3-Apr,238,4406.85,1
3-Apr,247,19643.4,4
3-Apr,248,13349.7,2
3-Apr,258,16373.7,2
3-Apr,267,20459.25,5
3-Apr,269,10829.7,2
3-Apr,289,10580.85,1
3-Apr,297,17003.7,2
3-Apr,304,11147.85,1
3-Apr,310,11336.85,1
3-Apr,326,17003.7,2
3-Apr,330,6926.85,1
3-Apr,331,22295.7,2
3-Apr,339,27773.55,3
3-Apr,355,5603.85,1
3-Apr,379,6296.85,1
3-Apr,382,11147.85,1
3-Apr,396,799120.35,73
3-Apr,400,128797.2,14
3-Apr,401,34152.3,3
3-Apr,414,39667.95,7
3-Apr,433,157566.15,15
3-Apr,437,183449.7,19
3-Apr,442,7717.5,1
3-Apr,443,419233.5,41
3-Apr,445,455253.75,43
3-Apr,455,70068.6,6
3-Apr,464,105795.9,14
3-Apr,467,154198.8,14
3-Apr,472,784715.4,68
3-Apr,475,1007455.05,81
3-Apr,481,47590.2,5
3-Apr,482,7871.85,1
3-Apr,486,117684,10
3-Apr,488,158193,12
3-Apr,491,332422.65,31
3-Apr,493,500352.3,43
3-Apr,495,120871.8,16
3-Apr,498,229279.05,13
3-Apr,499,163705.5,15
3-Apr,500,10706.85,1
3-Apr,502,517756.05,39
3-Apr,508,323514.45,28
3-Apr,510,87576.3,8
3-Apr,512,50721.3,18
3-Apr,514,10955.7,2
3-Apr,525,25383.96,4
3-Apr,532,26830.44,4
3-Apr,533,56671.65,9
3-Apr,550,113781.15,22
3-Apr,551,752484.6,68
3-Apr,559,360221.4,46
3-Apr,565,202567.05,19
3-Apr,566,388984.05,33
3-Apr,571,170780.4,27
3-Apr,573,135500.4,36
3-Apr,574,41718.6,4
3-Apr,575,468594,42
3-Apr,580,97177.5,10
3-Apr,592,115888.5,10
3-Apr,596,257925.15,27
3-Apr,600,224390.25,25
3-Apr,604,212580.9,36
3-Apr,606,121218.3,30
3-Apr,608,11699.1,1
3-Apr,609,419047.65,41
3-Apr,612,23454.9,2
3-Apr,617,274056.3,27
3-Apr,618,42203.7,3
3-Apr,622,120613.5,12
3-Apr,631,53562.6,12
3-Apr,632,43602.3,9
3-Apr,634,280646.1,26
3-Apr,635,762325.2,72
3-Apr,638,121054.5,10
3-Apr,642,325546.2,30
3-Apr,645,71706.6,8
3-Apr,646,45032.4,4
3-Apr,647,232057.35,21
3-Apr,658,66817.8,6
3-Apr,669,278406.45,17
3-Apr,670,128041.2,12
3-Apr,671,336010.5,30
3-Apr,676,350229.6,34
3-Apr,681,376677,44
3-Apr,682,174667.5,15
3-Apr,683,91932.75,9
3-Apr,687,22286.25,4
3-Apr,691,77004.9,18
3-Apr,702,45036.81,13
3-Apr,713,9761.85,5
3-Apr,714,9761.85,5
3-Apr,715,60270.21,33
3-Apr,716,60270.21,33
3-Apr,725,140298.48,104
3-Apr,726,140298.48,104
3-Apr,729,55745.55,15
3-Apr,730,55745.55,15
3-Apr,733,472236.03,119
3-Apr,734,472236.03,119
3-Apr,739,16626.96,8
3-Apr,740,16626.96,8
3-Apr,753,53286.66,18
3-Apr,754,53286.66,18
3-Apr,757,79701.93,89
3-Apr,758,79701.93,89
3-Apr,759,88168.5,50
3-Apr,760,88168.5,50
3-Apr,767,75433.05,65
3-Apr,768,75433.05,65
3-Apr,769,9448.11,3
3-Apr,770,9448.11,3
3-Apr,785,160946.73,229
3-Apr,786,160946.73,229
3-Apr,787,56501.55,15
3-Apr,788,56501.55,15
3-Apr,795,30045.33,9
3-Apr,796,30045.33,9
3-Apr,797,118923.84,32
3-Apr,800,37792.44,12
3-Apr,802,2015.37,1
3-Apr,804,37787.4,20
3-Apr,816,7936.74,2
3-Apr,819,119378.7,10
3-Apr,823,7496.37,1
3-Apr,826,731389.05,65
3-Apr,837,10079.37,1
3-Apr,862,100644.39,47
3-Apr,863,3653.37,1
3-Apr,895,20788.11,3
3-Apr,906,20157.48,4
3-Apr,910,134299.62,26
3-Apr,914,13858.74,2
3-Apr,915,240385.32,36
3-Apr,921,12598.74,2
3-Apr,922,34016.22,6
3-Apr,933,6929.37,1
3-Apr,936,18898.11,3
3-Apr,937,31496.85,5
3-Apr,940,50144.22,6
3-Apr,946,83405.7,10
3-Apr,952,12597.48,4
3-Apr,954,140353.29,17
3-Apr,964,197032.5,50
3-Apr,966,227530.8,40
3-Apr,967,184512.51,23
3-Apr,976,154072.8,40
3-Apr,979,14362.11,3
3-Apr,981,56681.1,30
3-Apr,989,65511.81,13
3-Apr,990,99402.03,19
3-Apr,992,76782.51,23
3-Apr,1000,17125.92,16
3-Apr,1001,14173.11,3
3-Apr,1003,1038.87,1
3-Apr,1005,20685.42,16
3-Apr,1006,16055.55,15
3-Apr,1008,3149.37,1
3-Apr,1014,1038.87,1
3-Apr,1017,16691.85,5
3-Apr,1034,85654.8,8
3-Apr,1040,107229.78,9
3-Apr,1041,48497.4,4
3-Apr,1042,14486.85,1
3-Apr,1044,17164.35,5
3-Apr,1045,12691.35,5
3-Apr,1046,5037.48,4
3-Apr,1047,2519.37,1
3-Apr,1053,78734.25,25
3-Apr,1057,22923.18,14
3-Apr,1058,22923.18,14
3-Apr,1061,30512.79,17
3-Apr,1062,30512.79,17
3-Apr,1065,125663.58,34
3-Apr,1066,125663.58,34
3-Apr,1075,12471.48,4
3-Apr,1076,12471.48,4
3-Apr,1081,13856.85,5
3-Apr,1082,13856.85,5
3-Apr,1085,32807.25,31
3-Apr,1086,32807.25,31
3-Apr,1087,17164.35,5
3-Apr,1088,17164.35,5
3-Apr,1091,2172.87,1
3-Apr,1092,2172.87,1
3-Apr,1093,692.37,1
3-Apr,1094,692.37,1
3-Apr,1095,13602.33,9
3-Apr,1096,13602.33,9
3-Apr,1105,29603.7,10
3-Apr,1106,29603.7,10
3-Apr,1107,1920.87,1
3-Apr,1108,1920.87,1
3-Apr,1109,12596.85,5
3-Apr,1110,12596.85,5
3-Apr,1111,14483.7,10
3-Apr,1112,14483.7,10
3-Apr,1114,27459.18,14
3-Apr,1116,81852.12,26
3-Apr,1120,17382.96,8
3-Apr,1123,9700.11,3
3-Apr,1131,67149.81,13
3-Apr,1132,15496.74,2
3-Apr,1133,77483.7,10
3-Apr,1139,98272.44,12
3-Apr,1143,13228.74,2
3-Apr,1144,49763.7,10
3-Apr,1148,11338.11,3
3-Apr,1150,15189.93,3
3-Apr,1156,12409.11,3
3-Apr,1157,4598.37,1
3-Apr,1168,4409.37,1
3-Apr,1173,66710.07,11
3-Apr,1174,55434.96,8
3-Apr,1182,51012.99,27
3-Apr,1184,15118.74,2
3-Apr,1186,49007.7,10
3-Apr,1188,17260.11,3
3-Apr,1191,32123.7,10
3-Apr,1201,103940.55,15
3-Apr,1202,7433.37,1
3-Apr,1203,49950.81,13
3-Apr,1206,6110.37,1
3-Apr,1210,7244.37,1
3-Apr,1213,47119.59,7
3-Apr,1215,38109.33,9
3-Apr,1227,41762.07,11
3-Apr,1228,14169.33,9
3-Apr,1229,26643.33,9
3-Apr,1230,103309.29,17
3-Apr,1232,23621.85,5
3-Apr,1285,13226.22,3
3-Apr,1317,15492.96,4
3-Apr,1318,15492.96,4
3-Apr,1329,8404.2,5
3-Apr,1330,8404.2,5
3-Apr,1347,22451.94,6
3-Apr,1348,22451.94,6
3-Apr,1351,7809.48,2
3-Apr,1352,7809.48,2
3-Apr,1391,3399.48,2
3-Apr,1392,3399.48,2
3-Apr,1413,23303.7,5
3-Apr,1414,23303.7,5
3-Apr,1425,29410.92,8
3-Apr,1426,29410.92,8
3-Apr,1429,3589.74,1
3-Apr,1430,3589.74,1
3-Apr,1431,4093.74,1
3-Apr,1432,4093.74,1
3-Apr,1435,7935.48,2
3-Apr,1436,7935.48,2
3-Apr,1439,26452.44,6
3-Apr,1440,26452.44,6
3-Apr,1443,1321.74,1
3-Apr,1444,1321.74,1
3-Apr,1451,4629.24,1
3-Apr,1452,4629.24,1
3-Apr,1477,4030.74,1
3-Apr,1478,4030.74,1
3-Apr,1479,8943.48,2
3-Apr,1480,8943.48,2
3-Apr,1483,4246.2,5
3-Apr,1484,4246.2,5
3-Apr,1485,8502.48,2
3-Apr,1486,8502.48,2
3-Apr,1489,37784.88,12
3-Apr,1490,37784.88,12
3-Apr,1501,8817.48,2
3-Apr,1502,8817.48,2
3-Apr,1511,9132.48,2
3-Apr,1512,9132.48,2
3-Apr,1517,28206.36,14
3-Apr,1518,28206.36,14
3-Apr,1539,49882.14,11
3-Apr,1540,49882.14,11
3-Apr,1547,42197.4,10
3-Apr,1548,42197.4,10
3-Apr,1597,16431.66,9
3-Apr,1668,25823.7,5
3-Apr,1751,8189.37,1
3-Apr,1766,8756.37,1
3-Apr,1767,11969.37,1
3-Apr,1768,21796.74,2
3-Apr,1775,8504.37,1
3-Apr,1781,6929.37,1
3-Apr,1807,2141.37,1
3-Apr,1808,1385.37,1
3-Apr,1817,5416.74,2
3-Apr,1818,45148.32,18
3-Apr,1836,10517.22,6
3-Apr,1838,17951.85,5
3-Apr,1847,12405.96,8
3-Apr,1859,24397.38,13
3-Apr,1862,15872.22,6
3-Apr,1870,60476.22,6
3-Apr,1873,19276.74,2
3-Apr,1891,8630.37,1
3-Apr,1894,26269.11,3
3-Apr,1895,54491.22,6
3-Apr,1903,19339.74,2
3-Apr,1909,4912.74,2
3-Apr,1915,11212.74,2
3-Apr,1916,78956.01,23
3-Apr,1920,6298.74,2
3-Apr,1926,10767.33,9
3-Apr,1927,10767.33,9
3-Apr,1934,24560.55,15
3-Apr,1935,24560.55,15
3-Apr,1936,44627.31,13
3-Apr,1937,44627.31,13
3-Apr,1942,10579.59,7
3-Apr,1943,10579.59,7
3-Apr,1946,10109.61,3
3-Apr,1947,10109.61,3
3-Apr,1948,66894.66,18
3-Apr,1949,66894.66,18
3-Apr,1962,23333.31,13
3-Apr,1963,23333.31,13
3-Apr,1964,21407.4,20
3-Apr,1965,21407.4,20
3-Apr,1966,5920.74,2
3-Apr,1967,5920.74,2
3-Apr,1974,13847.4,20
3-Apr,1975,13847.4,20
3-Apr,1978,6298.74,2
3-Apr,1979,6298.74,2
3-Apr,1980,14107.59,7
3-Apr,1981,14107.59,7
3-Apr,1984,6613.11,3
3-Apr,1987,25380.81,13
3-Apr,1990,59838.03,19
3-Apr,1991,7432.74,2
3-Apr,2005,25794.09,7
3-Apr,2012,23306.85,5
3-Apr,2016,18266.85,5
3-Apr,2022,3401.37,1
3-Apr,2026,13228.11,3
3-Apr,2045,85669.29,17
3-Apr,2046,5196.87,1
3-Apr,2047,4661.37,1
3-Apr,2050,36284.22,6
3-Apr,2053,62485.92,16
3-Apr,2054,189989.73,29
3-Apr,2055,225550.71,33
3-Apr,2056,79430.4,20
3-Apr,2057,11464.74,2
3-Apr,2064,184538.97,31
3-Apr,2070,94490.55,15
3-Apr,2071,70675.29,17
3-Apr,2074,36282.33,9
3-Apr,2081,46042.29,17
3-Apr,2082,44345.07,11
3-Apr,2083,52911.18,14
3-Apr,2091,16972.83,9
3-Apr,2094,10519.74,2
3-Apr,2112,6866.37,1
3-Apr,2120,25696.44,4
3-Apr,2121,7559.37,1
3-Apr,2126,5669.37,1
3-Apr,2127,5036.85,1
3-Apr,2128,9569.7,2
3-Apr,2145,13795.11,3
3-Apr,2149,10456.74,2
3-Apr,2153,42206.22,6
3-Apr,2159,11968.74,2
3-Apr,2161,6863.85,1
3-Apr,2174,10078.74,2
3-Apr,2175,5666.85,1
3-Apr,2192,17635.59,7
3-Apr,2199,24941.07,11
3-Apr,2204,71668.8,40
3-Apr,2205,71668.8,40
3-Apr,2222,19462.59,7
3-Apr,2223,19462.59,7
3-Apr,2226,15621.48,4
3-Apr,2227,15621.48,4
3-Apr,2234,20396.88,24
3-Apr,2235,20396.88,24
3-Apr,2240,39603.69,37
3-Apr,2241,39603.69,37
3-Apr,2250,48363.84,32
3-Apr,2251,48363.84,32
3-Apr,2252,88417.98,54
3-Apr,2253,88417.98,54
3-Apr,2254,23887.71,33
3-Apr,2255,23887.71,33
3-Apr,2262,21542.22,6
3-Apr,2263,21542.22,6
3-Apr,2269,264363.75,75
3-Apr,2270,11338.11,3
3-Apr,2275,257944.05,65
3-Apr,2277,112495.95,35
3-Apr,2279,2015.37,1
3-Apr,2280,68930.19,37
3-Apr,2284,104058.36,28
3-Apr,2295,31309.11,3
3-Apr,2327,159376.14,22
3-Apr,2330,8504.37,1
3-Apr,2331,149232.51,23
3-Apr,2332,52912.44,12
3-Apr,2343,91150.29,17
3-Apr,2352,26456.22,6
3-Apr,2353,34834.59,7
3-Apr,2354,17385.48,4
3-Apr,2359,144756.36,28
3-Apr,2371,48064.59,7
3-Apr,2373,192510.99,27
3-Apr,2374,156479.4,20
3-Apr,2379,4282.74,2
3-Apr,2380,31746.33,9
3-Apr,2384,120949.92,16
3-Apr,2388,123081.21,33
3-Apr,2396,53518.5,50
3-Apr,2400,52449.39,47
3-Apr,2407,11394.81,13
3-May,4,67032,7
3-May,31,73080,8
3-May,36,32791.5,6
3-May,86,56700,4
3-May,93,199584,16
3-May,94,117740.7,11
3-May,103,123681.6,12
3-May,133,44635.5,5
3-May,144,11579.4,2
3-May,163,37762.2,6
3-May,174,22661.1,3
3-May,181,8498.7,1
3-May,187,9884.7,1
3-May,191,19026,2
3-May,195,27575.1,3
3-May,227,9635.85,1
3-May,228,7808.85,1
3-May,238,8813.7,2
3-May,247,4910.85,1
3-May,258,16373.7,2
3-May,267,4091.85,1
3-May,269,5414.85,1
3-May,297,8501.85,1
3-May,304,22295.7,2
3-May,318,10580.85,1
3-May,321,44591.4,4
3-May,323,9450,1
3-May,325,13129.2,2
3-May,331,22295.7,2
3-May,355,5603.85,1
3-May,364,14297.85,1
3-May,373,4532.85,1
3-May,382,22295.7,2
3-May,396,833918.4,76
3-May,400,176579.55,19
3-May,401,56920.5,5
3-May,414,11333.7,2
3-May,433,168814.8,16
3-May,437,212322.6,22
3-May,442,7717.5,1
3-May,443,378037.8,37
3-May,445,518984.55,49
3-May,455,128469.6,11
3-May,464,37784.25,5
3-May,467,100160.55,9
3-May,472,438782.4,38
3-May,475,846849.15,68
3-May,481,9683.1,1
3-May,482,7871.85,1
3-May,486,129572.1,11
3-May,488,237289.5,18
3-May,491,386045.1,36
3-May,493,290902.5,25
3-May,495,221583.6,30
3-May,498,423284.4,24
3-May,499,306444.6,28
3-May,500,32120.55,3
3-May,502,677196.45,51
3-May,508,231956.55,20
3-May,510,121306.5,11
3-May,512,19885.95,7
3-May,513,5666.85,1
3-May,525,50440.32,8
3-May,530,7559.37,1
3-May,533,62968.5,10
3-May,550,108599.4,21
3-May,551,686088.9,62
3-May,559,240209.55,31
3-May,565,74891.25,7
3-May,566,176730.75,15
3-May,571,215056.8,34
3-May,573,85903.65,23
3-May,574,10429.65,1
3-May,575,334719,30
3-May,580,116613,12
3-May,592,139066.2,12
3-May,596,393564.15,41
3-May,600,188114.85,21
3-May,604,184045.05,31
3-May,606,158082.75,39
3-May,608,46796.4,4
3-May,609,480195.45,47
3-May,612,46909.8,4
3-May,617,192780,19
3-May,618,14486.85,1
3-May,622,111116.25,11
3-May,631,89371.8,20
3-May,632,48447,10
3-May,634,172550.7,16
3-May,635,698084.1,66
3-May,638,133159.95,11
3-May,642,206977.05,19
3-May,645,53720.1,6
3-May,646,11258.1,1
3-May,647,265582.8,24
3-May,658,22421.7,2
3-May,669,425798.1,26
3-May,670,128482.2,12
3-May,671,303007.95,27
3-May,676,359956.8,35
3-May,681,250573.05,29
3-May,682,174541.5,15
3-May,683,51574.95,5
3-May,687,50406.3,9
3-May,691,46988.55,11
3-May,702,27714.96,8
3-May,713,3904.74,2
3-May,714,3904.74,2
3-May,715,63922.95,35
3-May,716,63922.95,35
3-May,725,152703.81,113
3-May,726,152703.81,113
3-May,729,70611.03,19
3-May,730,70611.03,19
3-May,733,436520.7,110
3-May,734,436520.7,110
3-May,739,18705.33,9
3-May,740,18705.33,9
3-May,753,41445.18,14
3-May,754,41445.18,14
3-May,757,123266.43,139
3-May,758,123266.43,139
3-May,759,128726.01,73
3-May,760,128726.01,73
3-May,761,95605.02,46
3-May,762,95605.02,46
3-May,767,95582.34,82
3-May,768,95582.34,82
3-May,769,25194.96,8
3-May,770,25194.96,8
3-May,785,211615.74,302
3-May,786,211615.74,302
3-May,787,56501.55,15
3-May,788,56501.55,15
3-May,795,66767.4,20
3-May,796,66767.4,20
3-May,797,137505.69,37
3-May,800,100779.84,32
3-May,802,4030.74,2
3-May,804,47234.25,25
3-May,816,3968.37,1
3-May,819,94935.96,8
3-May,823,7496.37,1
3-May,826,572889.87,51
3-May,839,36537.48,4
3-May,842,18142.74,2
3-May,854,57325.59,7
3-May,862,10706.85,5
3-May,863,7306.74,2
3-May,895,41576.22,6
3-May,906,20157.48,4
3-May,910,149795.73,29
3-May,914,13858.74,2
3-May,915,193643.73,29
3-May,922,22677.48,4
3-May,930,12598.74,2
3-May,936,12598.74,2
3-May,937,12598.74,2
3-May,940,33261.48,4
3-May,946,67089.96,8
3-May,952,3149.37,1
3-May,954,90461.07,11
3-May,962,11527.74,2
3-May,964,156340.8,40
3-May,966,125293.14,22
3-May,967,112572.18,14
3-May,976,88941.51,23
3-May,979,4724.37,1
3-May,981,45344.88,24
3-May,989,45354.33,9
3-May,990,57953.07,11
3-May,992,66767.4,20
3-May,1000,14985.18,14
3-May,1001,9448.74,2
3-May,1005,14357.07,11
3-May,1006,8562.96,8
3-May,1014,2077.74,2
3-May,1017,16061.85,5
3-May,1034,97936.65,9
3-May,1040,168857.01,13
3-May,1041,58889.25,5
3-May,1044,17164.35,5
3-May,1045,20532.96,8
3-May,1046,3778.11,3
3-May,1047,2519.37,1
3-May,1053,44091.18,14
3-May,1057,18011.07,11
3-May,1058,18011.07,11
3-May,1061,37692.27,21
3-May,1062,37692.27,21
3-May,1065,62989.29,17
3-May,1066,62989.29,17
3-May,1075,6235.74,2
3-May,1076,6235.74,2
3-May,1081,19336.59,7
3-May,1082,19336.59,7
3-May,1085,36080.73,34
3-May,1086,36080.73,34
3-May,1087,6865.74,2
3-May,1088,6865.74,2
3-May,1091,6518.61,3
3-May,1092,6518.61,3
3-May,1093,4154.22,6
3-May,1094,4154.22,6
3-May,1095,4534.11,3
3-May,1096,4534.11,3
3-May,1105,11841.48,4
3-May,1106,11841.48,4
3-May,1109,12596.85,5
3-May,1110,12596.85,5
3-May,1111,5793.48,4
3-May,1112,5793.48,4
3-May,1114,33190.29,17
3-May,1116,62987.4,20
3-May,1120,6518.61,3
3-May,1123,25950.96,8
3-May,1131,25826.85,5
3-May,1133,7748.37,1
3-May,1139,49136.22,6
3-May,1143,13228.74,2
3-May,1144,49763.7,10
3-May,1148,18707.85,5
3-May,1156,12409.11,3
3-May,1168,22172.85,5
3-May,1173,36788.22,6
3-May,1174,20788.11,3
3-May,1182,49123.62,26
3-May,1186,29102.22,6
3-May,1188,16756.11,3
3-May,1191,19274.22,6
3-May,1201,55434.96,8
3-May,1203,23054.22,6
3-May,1213,46867.59,7
3-May,1215,29416.59,7
3-May,1227,22676.22,6
3-May,1228,1574.37,1
3-May,1229,17762.22,6
3-May,1230,60473.7,10
3-May,1285,4408.74,1
3-May,1317,23239.44,6
3-May,1318,23239.44,6
3-May,1329,8404.2,5
3-May,1330,8404.2,5
3-May,1351,7809.48,2
3-May,1352,7809.48,2
3-May,1379,3967.74,1
3-May,1380,3967.74,1
3-May,1383,4093.74,1
3-May,1384,4093.74,1
3-May,1391,1699.74,1
3-May,1392,1699.74,1
3-May,1409,1258.74,1
3-May,1410,1258.74,1
3-May,1413,55928.88,12
3-May,1414,55928.88,12
3-May,1425,14736.96,4
3-May,1426,14736.96,4
3-May,1429,14358.96,4
3-May,1430,14358.96,4
3-May,1431,8187.48,2
3-May,1432,8187.48,2
3-May,1435,11714.22,3
3-May,1436,11714.22,3
3-May,1439,26452.44,6
3-May,1440,26452.44,6
3-May,1443,3965.22,3
3-May,1444,3965.22,3
3-May,1449,3462.48,2
3-May,1450,3462.48,2
3-May,1451,13887.72,3
3-May,1452,13887.72,3
3-May,1479,13415.22,3
3-May,1480,13415.22,3
3-May,1483,5095.44,6
3-May,1484,5095.44,6
3-May,1485,4125.24,1
3-May,1486,4125.24,1
3-May,1489,31487.4,10
3-May,1490,31487.4,10
3-May,1511,18264.96,4
3-May,1512,18264.96,4
3-May,1517,22099.14,11
3-May,1518,22099.14,11
3-May,1539,63486.36,14
3-May,1540,63486.36,14
3-May,1547,12659.22,3
3-May,1548,12659.22,3
3-May,1597,1825.74,1
3-May,1668,5164.74,1
3-May,1775,17008.74,2
3-May,1778,10898.37,1
3-May,1817,2708.37,1
3-May,1818,10053.54,4
3-May,1836,1763.37,1
3-May,1838,3590.37,1
3-May,1847,1574.37,1
3-May,1859,20599.74,11
3-May,1878,19150.74,2
3-May,1894,27400.59,3
3-May,1897,8630.37,1
3-May,1903,9764.37,1
