"Month","ProductID","Revenue","Units"
"Dec-99","1120","8345","4"
"Dec-99","1122","24562","13"
"Dec-99","1131","90709","18"
"Dec-99","1132","158747","21"
"Dec-99","1133","83153","11"
"Dec-99","1150","32987","7"
"Dec-99","1157","149667","33"
"Dec-99","1166","64002","10"
"Dec-99","1167","7464","2"
"Dec-99","1168","75589","17"
"Dec-99","1173","327567","52"
"Dec-99","1182","47234","25"
"Dec-99","1185","151181","30"
"Dec-99","1188","187089","33"
"Dec-99","1191","40942","13"
"Dec-99","1203","52911","14"
"Dec-99","1204","76032","15"
"Dec-99","1205","4409","1"
"Dec-99","1206","12221","2"
"Dec-99","1208","15684","4"
"Dec-99","1210","97011","14"
"Dec-99","1215","265695","62"
"Dec-99","1225","36847","13"
"Dec-99","1227","102988","27"
"Dec-99","1229","20030","7"
"Dec-99","1230","402404","64"
"Dec-99","1259","3873","1"
"Dec-99","1260","3873","1"
"Dec-99","1277","24091","5"
"Dec-99","1298","29097","7"
"Dec-99","1309","6486","2"
"Dec-99","1310","6486","2"
"Dec-99","1317","18421","5"
"Dec-99","1318","18421","5"
"Dec-99","1329","12252","11"
"Dec-99","1330","12252","11"
"Dec-99","1345","7305","2"
"Dec-99","1346","7305","2"
"Dec-99","1347","25128","7"
"Dec-99","1348","25128","7"
"Dec-99","1351","14863","4"
"Dec-99","1352","14863","4"
"Dec-99","1379","11336","3"
"Dec-99","1380","11336","3"
"Dec-99","1425","13729","4"
"Dec-99","1426","13729","4"
"Dec-99","1429","13603","4"
"Dec-99","1430","13603","4"
"Dec-99","1435","37472","10"
"Dec-99","1436","37472","10"
"Dec-99","1449","9914","7"
"Dec-99","1450","9914","7"
"Dec-99","1477","15241","4"
"Dec-99","1478","15241","4"
"Dec-99","1483","849","1"
"Dec-99","1484","849","1"
"Dec-99","1489","12595","4"
"Dec-99","1490","12595","4"
"Dec-99","1517","28896","17"
"Dec-99","1518","28896","17"
"Dec-99","1535","11147","3"
"Dec-99","1536","11147","3"
"Dec-99","1553","3968","1"
"Dec-99","1554","3968","1"
"Dec-99","1641","6794","8"
"Dec-99","1734","5398","1"
"Dec-99","1735","5398","1"
"Dec-99","1894","149253","18"
"Dec-99","1909","14297","6"
"Dec-99","1911","73127","25"
"Dec-99","1914","2078","1"
"Dec-99","1920","36974","11"
"Dec-99","1930","3433","1"
"Dec-99","1931","3433","1"
"Dec-99","1948","46234","13"
"Dec-99","1949","46234","13"
"Dec-99","1956","16589","9"
"Dec-99","1957","16589","9"
"Dec-99","1960","26792","23"
"Dec-99","1961","26792","23"
"Dec-99","1968","14329","5"
"Dec-99","1969","14329","5"
"Dec-99","1974","20140","32"
"Dec-99","1975","20140","32"
"Dec-99","1990","21605","7"
"Dec-99","2005","10771","3"
"Dec-99","2012","49826","11"
"Dec-99","2016","136434","38"
"Dec-99","2019","1637","1"
"Dec-99","2032","16030","6"
"Dec-99","2045","216125","44"
"Dec-99","2047","72377","16"
"Dec-99","2048","5732","1"
"Dec-99","2050","239375","40"
"Dec-99","2055","429934","65"
"Dec-99","2056","234196","60"
"Dec-99","2057","17008","3"
"Dec-99","2064","292730","50"
"Dec-99","2065","4409","1"
"Dec-99","2070","392891","63"
"Dec-99","2074","181096","46"
"Dec-99","2081","23808","9"
"Dec-99","2083","170953","46"
"Dec-99","2091","31048","17"
"Dec-99","2094","119528","23"
"Dec-99","2111","13728","2"
"Dec-99","2120","17631","3"
"Dec-99","2121","15114","2"
"Dec-99","2126","11334","2"
"Dec-99","2128","4785","1"
"Dec-99","2130","11334","2"
"Dec-99","2135","6297","1"
"Dec-99","2137","6297","1"
"Dec-99","2140","26447","4"
"Dec-99","2161","6864","1"
"Dec-99","2167","20781","3"
"Dec-99","2169","25691","4"
"Dec-99","2175","5667","1"
"Dec-99","2188","33634","12"
"Dec-99","2192","24249","10"
"Dec-99","2199","27838","13"
"Dec-99","2204","41567","20"
"Dec-99","2205","41567","20"
"Dec-99","2210","40017","31"
"Dec-99","2211","40017","31"
"Dec-99","2222","71049","24"
"Dec-99","2223","71049","24"
"Dec-99","2234","78687","100"
"Dec-99","2235","78687","100"
"Dec-99","2254","61621","89"
"Dec-99","2255","61621","89"
"Dec-99","2268","118924","32"
"Dec-99","2277","69538","23"
"Dec-99","2279","23806","12"
"Dec-99","2282","87681","24"
"Dec-99","2284","70547","20"
"Dec-99","2287","322540","32"
"Dec-99","2290","19151","2"
"Dec-99","2307","22928","7"
"Dec-99","2331","276291","43"
"Dec-99","2332","448504","89"
"Dec-99","2351","72627","19"
"Dec-99","2352","66645","15"
"Dec-99","2353","319369","65"
"Dec-99","2357","30486","9"
"Dec-99","2362","18111","2"
"Dec-99","2364","7937","2"
"Dec-99","2370","156355","18"
"Dec-99","2371","39308","6"
"Dec-99","2372","73071","15"
"Dec-99","2373","390248","59"
"Dec-99","2374","120950","16"
"Dec-99","2379","22422","10"
"Dec-99","2380","36219","10"
"Dec-99","2388","457366","123"
"Dec-99","2401","19398","10"
"Dec-99","2406","14922","14"
"Dec-99","2407","27259","31"
"Dec-99","2410","69389","58"
"Jan-00","25","9513","1"
"Jan-00","36","54747","11"
"Jan-00","88","20147","2"
"Jan-00","93","219933","19"
"Jan-00","94","72765","7"
"Jan-00","111","57078","6"
"Jan-00","120","109494","11"
"Jan-00","157","29736","4"
"Jan-00","158","7875","1"
"Jan-00","184","17514","2"
"Jan-00","187","39312","4"
"Jan-00","195","155232","16"
"Jan-00","226","9132","1"
"Jan-00","228","23616","3"
"Jan-00","234","29087","6"
"Jan-00","247","22034","5"
"Jan-00","248","33185","5"
"Jan-00","289","10392","1"
"Jan-00","297","34007","4"
"Jan-00","318","41567","4"
"Jan-00","319","26454","2"
"Jan-00","326","34007","4"
"Jan-00","355","15678","3"
"Jan-00","357","6486","1"
"Jan-00","370","12972","2"
"Jan-00","386","11334","2"
"Jan-00","396","1429788","139"
"Jan-00","400","164515","20"
"Jan-00","415","17851","3"
"Jan-00","426","38320","4"
"Jan-00","433","135122","14"
"Jan-00","443","542704","57"
"Jan-00","445","10093","1"
"Jan-00","475","1012879","87"
"Jan-00","485","19372","2"
"Jan-00","487","10678","1"
"Jan-00","488","34927","3"
"Jan-00","491","303345","31"
"Jan-00","495","134631","20"
"Jan-00","499","314887","31"
"Jan-00","510","70380","7"
"Jan-00","513","140978","26"
"Jan-00","521","6677","1"
"Jan-00","530","74712","10"
"Jan-00","532","199689","30"
"Jan-00","550","126044","26"
"Jan-00","559","380183","54"
"Jan-00","564","419797","37"
"Jan-00","573","169029","50"
"Jan-00","574","69766","7"
"Jan-00","580","150069","17"
"Jan-00","596","375345","42"
"Jan-00","599","244179","27"
"Jan-00","604","565315","102"
"Jan-00","606","162556","43"
"Jan-00","609","993998","106"
"Jan-00","631","166572","40"
"Jan-00","642","9875","1"
"Jan-00","645","349259","39"
"Jan-00","658","205824","19"
"Jan-00","663","91807","10"
"Jan-00","676","1262980","131"
"Jan-00","681","121092","16"
"Jan-00","683","151512","16"
"Jan-00","687","90981","17"
"Jan-00","702","3433","1"
"Jan-00","713","28813","15"
"Jan-00","714","28813","15"
"Jan-00","725","159318","115"
"Jan-00","726","159318","115"
"Jan-00","727","22032","29"
"Jan-00","728","22032","29"
"Jan-00","729","14487","4"
"Jan-00","730","14487","4"
"Jan-00","739","34797","17"
"Jan-00","740","34797","17"
"Jan-00","743","12975","4"
"Jan-00","744","12975","4"
"Jan-00","747","10488","3"
"Jan-00","748","10488","3"
"Jan-00","753","49854","17"
"Jan-00","754","49854","17"
"Jan-00","757","46339","46"
"Jan-00","758","46339","46"
"Jan-00","767","20150","16"
"Jan-00","768","20150","16"
"Jan-00","769","52405","17"
"Jan-00","770","52405","17"
"Jan-00","771","33726","17"
"Jan-00","772","33726","17"
"Jan-00","783","1448","1"
"Jan-00","784","1448","1"
"Jan-00","795","52941","16"
"Jan-00","796","52941","16"
"Jan-00","797","43462","12"
"Jan-00","823","52034","7"
"Jan-00","833","152639","16"
"Jan-00","837","328524","33"
"Jan-00","838","550652","49"
"Jan-00","842","9008","1"
"Jan-00","843","12599","2"
"Jan-00","847","78113","11"
"Jan-00","852","135945","15"
"Jan-00","853","5480","1"
"Jan-00","862","8692","3"
"Jan-00","863","36471","10"
"Jan-00","901","98267","20"
"Jan-00","910","527495","106"
"Jan-00","914","70869","10"
"Jan-00","921","314968","50"
"Jan-00","922","73702","13"
"Jan-00","932","10331","2"
"Jan-00","935","5858","1"
"Jan-00","936","95750","16"
"Jan-00","940","196734","24"
"Jan-00","952","25636","8"
"Jan-00","962","180603","29"
"Jan-00","964","309158","73"
"Jan-00","979","172660","36"
"Jan-00","981","76961","39"
"Jan-00","989","164978","30"
"Jan-00","990","157546","27"
"Jan-00","992","208366","61"
"Jan-00","993","43652","11"
"Jan-00","1003","21816","21"
"Jan-00","1005","45180","35"
"Jan-00","1008","28344","10"
"Jan-00","1014","33244","32"
"Jan-00","1045","19777","8"
"Jan-00","1046","13160","11"
"Jan-00","1047","7558","3"
"Jan-00","1053","49004","16"
"Jan-00","1065","74736","21"
"Jan-00","1066","74736","21"
"Jan-00","1079","15810","5"
"Jan-00","1080","15810","5"
"Jan-00","1081","19085","7"
"Jan-00","1082","19085","7"
"Jan-00","1105","17762","6"
"Jan-00","1106","17762","6"
"Jan-00","1107","19051","10"
"Jan-00","1108","19051","10"
"Jan-00","1109","17636","7"
"Jan-00","1110","17636","7"
"Jan-00","1111","21140","15"
"Jan-00","1112","21140","15"
"Jan-00","1116","39304","13"
"Jan-00","1120","16784","8"
"Jan-00","1122","15115","8"
"Jan-00","1131","90583","18"
"Jan-00","1132","204103","27"
"Jan-00","1133","83153","11"
"Jan-00","1150","14137","3"
"Jan-00","1157","104314","23"
"Jan-00","1166","32127","5"
"Jan-00","1167","14960","4"
"Jan-00","1168","62361","14"
"Jan-00","1169","5039","1"
"Jan-00","1173","207627","33"
"Jan-00","1182","45345","24"
"Jan-00","1185","161260","32"
"Jan-00","1188","136002","24"
"Jan-00","1191","47241","15"
"Jan-00","1203","37794","10"
"Jan-00","1204","35717","7"
"Jan-00","1208","7874","2"
"Jan-00","1210","131658","19"
"Jan-00","1215","90014","21"
"Jan-00","1225","28596","10"
"Jan-00","1227","56817","15"
"Jan-00","1229","11400","4"
"Jan-00","1230","238809","38"
"Jan-00","1268","4081","1"
"Jan-00","1298","16627","4"
"Jan-00","1309","6486","2"
"Jan-00","1310","6486","2"
"Jan-00","1317","11053","3"
"Jan-00","1318","11053","3"
"Jan-00","1329","5569","5"
"Jan-00","1330","5569","5"
"Jan-00","1345","7305","2"
"Jan-00","1346","7305","2"
"Jan-00","1379","7557","2"
"Jan-00","1380","7557","2"
"Jan-00","1425","6864","2"
"Jan-00","1426","6864","2"
"Jan-00","1435","3747","1"
"Jan-00","1436","3747","1"
"Jan-00","1449","11330","8"
"Jan-00","1450","11330","8"
"Jan-00","1477","3810","1"
"Jan-00","1478","3810","1"
"Jan-00","1489","6297","2"
"Jan-00","1490","6297","2"
"Jan-00","1517","15298","9"
"Jan-00","1518","15298","9"
"Jan-00","1553","3968","1"
"Jan-00","1554","3968","1"
"Jan-00","1641","849","1"
"Jan-00","1765","6713","3"
"Jan-00","1836","3451","2"
"Jan-00","1894","157440","19"
"Jan-00","1909","14297","6"
"Jan-00","1911","49665","17"
"Jan-00","1920","26959","8"
"Jan-00","1930","10299","3"
"Jan-00","1931","10299","3"
"Jan-00","1948","35557","10"
"Jan-00","1949","35557","10"
"Jan-00","1956","20159","11"
"Jan-00","1957","20159","11"
"Jan-00","1960","30255","26"
"Jan-00","1961","30255","26"
"Jan-00","1968","14329","5"
"Jan-00","1969","14329","5"
"Jan-00","1974","18252","29"
"Jan-00","1975","18252","29"
"Jan-00","1978","9196","3"
"Jan-00","1979","9196","3"
"Jan-00","1990","49382","16"
"Jan-00","2005","28912","8"
"Jan-00","2012","81637","18"
"Jan-00","2016","82579","23"
"Jan-00","2032","10707","4"
"Jan-00","2045","221102","45"
"Jan-00","2047","67779","15"
"Jan-00","2048","17197","3"
"Jan-00","2050","167562","28"
"Jan-00","2055","271189","41"
"Jan-00","2056","113130","29"
"Jan-00","2057","28347","5"
"Jan-00","2062","19717","3"
"Jan-00","2064","222618","38"
"Jan-00","2070","336764","54"
"Jan-00","2074","82674","21"
"Jan-00","2081","37035","14"
"Jan-00","2083","89193","24"
"Jan-00","2091","40180","22"
"Jan-00","2094","77953","15"
"Jan-00","2111","13854","2"
"Jan-00","2113","5667","1"
"Jan-00","2120","6549","1"
"Jan-00","2121","15114","2"
"Jan-00","2126","28334","5"
"Jan-00","2128","43064","9"
"Jan-00","2130","33875","6"
"Jan-00","2140","19836","3"
"Jan-00","2152","7305","1"
"Jan-00","2161","6864","1"
"Jan-00","2167","55415","8"
"Jan-00","2169","25691","4"
"Jan-00","2175","11334","2"
"Jan-00","2188","19620","7"
"Jan-00","2192","26642","11"
"Jan-00","2199","14643","7"
"Jan-00","2204","39489","19"
"Jan-00","2205","39489","19"
"Jan-00","2210","20622","16"
"Jan-00","2211","20622","16"
"Jan-00","2222","53287","18"
"Jan-00","2223","53287","18"
"Jan-00","2234","44852","57"
"Jan-00","2235","44852","57"
"Jan-00","2246","1574","1"
"Jan-00","2247","1574","1"
"Jan-00","2254","85760","123"
"Jan-00","2255","85760","123"
"Jan-00","2268","40880","11"
"Jan-00","2277","21164","7"
"Jan-00","2279","17855","9"
"Jan-00","2282","69414","19"
"Jan-00","2284","23495","7"
"Jan-00","2287","221746","22"
"Jan-00","2290","19119","2"
"Jan-00","2307","26833","8"
"Jan-00","2328","9449","2"
"Jan-00","2331","224888","35"
"Jan-00","2332","534173","106"
"Jan-00","2340","5543","1"
"Jan-00","2351","26456","7"
"Jan-00","2352","36031","8"
"Jan-00","2353","299716","61"
"Jan-00","2357","19778","6"
"Jan-00","2362","27668","3"
"Jan-00","2370","69704","8"
"Jan-00","2371","65955","10"
"Jan-00","2372","77858","16"
"Jan-00","2373","191817","29"
"Jan-00","2374","120950","16"
"Jan-00","2379","15620","7"
"Jan-00","2380","10582","3"
"Jan-00","2388","295105","79"
"Jan-00","2401","9762","5"
"Jan-00","2406","7493","7"
"Jan-00","2407","33995","39"
"Jan-00","2410","53837","45"
"Feb-00","25","28539","3"
"Feb-00","36","54747","11"
"Feb-00","88","946928","94"
"Feb-00","93","198639","17"
"Feb-00","94","51975","5"
"Feb-00","111","9513","1"
"Feb-00","120","119448","12"
"Feb-00","139","13104","2"
"Feb-00","157","14868","2"
"Feb-00","187","19656","2"
"Feb-00","195","77616","8"
"Feb-00","226","18264","2"
"Feb-00","228","15744","2"
"Feb-00","234","9696","2"
"Feb-00","247","44068","10"
"Feb-00","248","13224","2"
"Feb-00","289","41567","4"
"Feb-00","297","34007","4"
"Feb-00","298","9765","1"
"Feb-00","318","31176","3"
"Feb-00","326","25506","3"
"Feb-00","355","5226","1"
"Feb-00","357","6486","1"
"Feb-00","370","25943","4"
"Feb-00","386","17001","3"
"Feb-00","396","881461","85"
"Feb-00","400","173880","21"
"Feb-00","415","11901","2"
"Feb-00","426","19549","2"
"Feb-00","433","58458","6"
"Feb-00","443","239964","25"
"Feb-00","445","262801","26"
"Feb-00","475","655408","56"
"Feb-00","482","16127","2"
"Feb-00","485","19498","2"
"Feb-00","488","59018","5"
"Feb-00","491","109365","11"
"Feb-00","495","54646","8"
"Feb-00","499","173669","17"
"Feb-00","510","50526","5"
"Feb-00","513","54738","10"
"Feb-00","530","22300","3"
"Feb-00","532","146650","22"
"Feb-00","550","154986","32"
"Feb-00","559","113359","16"
"Feb-00","564","170387","15"
"Feb-00","573","104974","31"
"Feb-00","574","502979","50"
"Feb-00","580","254665","28"
"Feb-00","596","171266","19"
"Feb-00","597","10707","1"
"Feb-00","599","72349","8"
"Feb-00","604","116399","21"
"Feb-00","606","109907","29"
"Feb-00","609","785141","82"
"Feb-00","612","11038","1"
"Feb-00","631","175033","42"
"Feb-00","645","77896","9"
"Feb-00","658","87214","8"
"Feb-00","663","100857","11"
"Feb-00","676","338890","35"
"Feb-00","681","264241","34"
"Feb-00","683","135973","14"
"Feb-00","687","42890","8"
"Feb-00","702","41509","12"
"Feb-00","713","23145","12"
"Feb-00","714","23145","12"
"Feb-00","725","99747","72"
"Feb-00","726","99747","72"
"Feb-00","727","9820","13"
"Feb-00","728","9820","13"
"Feb-00","729","21731","6"
"Feb-00","730","21731","6"
"Feb-00","739","14328","7"
"Feb-00","740","14328","7"
"Feb-00","743","26140","8"
"Feb-00","744","26140","8"
"Feb-00","747","6992","2"
"Feb-00","748","6992","2"
"Feb-00","753","64687","22"
"Feb-00","754","64687","22"
"Feb-00","757","55405","55"
"Feb-00","758","55405","55"
"Feb-00","767","54153","43"
"Feb-00","768","54153","43"
"Feb-00","769","46296","15"
"Feb-00","770","46296","15"
"Feb-00","771","2015","1"
"Feb-00","772","2015","1"
"Feb-00","795","73098","22"
"Feb-00","796","73098","22"
"Feb-00","797","65194","18"
"Feb-00","823","37167","5"
"Feb-00","833","313404","33"
"Feb-00","837","188988","19"
"Feb-00","838","458929","41"
"Feb-00","842","9008","1"
"Feb-00","843","6299","1"
"Feb-00","847","125044","18"
"Feb-00","852","107974","12"
"Feb-00","862","7747","3"
"Feb-00","863","32880","9"
"Feb-00","879","2393","1"
"Feb-00","901","44220","9"
"Feb-00","910","303559","61"
"Feb-00","914","113075","16"
"Feb-00","921","201580","32"
"Feb-00","922","107718","19"
"Feb-00","932","5165","1"
"Feb-00","935","17575","3"
"Feb-00","936","95750","16"
"Feb-00","940","228231","28"
"Feb-00","952","15747","5"
"Feb-00","962","162650","26"
"Feb-00","964","221349","52"
"Feb-00","979","148345","31"
"Feb-00","981","81874","42"
"Feb-00","989","171718","31"
"Feb-00","990","168570","29"
"Feb-00","992","146196","43"
"Feb-00","993","43652","11"
"Feb-00","1003","33244","32"
"Feb-00","1005","32272","25"
"Feb-00","1008","19841","7"
"Feb-00","1014","21816","21"
"Feb-00","1045","9951","4"
"Feb-00","1046","17946","15"
"Feb-00","1047","22674","9"
"Feb-00","1053","52216","17"
"Feb-00","1063","2960","1"
"Feb-00","1064","2960","1"
"Feb-00","1065","28471","8"
"Feb-00","1066","28471","8"
"Feb-00","1075","21384","7"
"Feb-00","1076","21384","7"
"Feb-00","1079","31651","10"
"Feb-00","1080","31651","10"
"Feb-00","1081","19116","7"
"Feb-00","1082","19116","7"
"Feb-00","1091","2034","1"
"Feb-00","1092","2034","1"
"Feb-00","1105","38485","13"
"Feb-00","1106","38485","13"
"Feb-00","1107","36339","19"
"Feb-00","1108","36339","19"
"Feb-00","1109","25194","10"
"Feb-00","1110","25194","10"
"Feb-00","1111","18363","13"
"Feb-00","1112","18363","13"
"Feb-00","1116","39304","13"
"Feb-00","1117","3590","1"
"Feb-00","1120","40025","19"
"Feb-00","1122","5668","3"
"Feb-00","1131","70551","14"
"Feb-00","1132","196544","26"
"Feb-00","1133","30237","4"
"Feb-00","1148","3590","1"
"Feb-00","1150","51836","11"
"Feb-00","1157","90770","20"
"Feb-00","1166","44852","7"
"Feb-00","1168","31055","7"
"Feb-00","1169","15496","3"
"Feb-00","1173","195280","31"
"Feb-00","1182","51013","27"
"Feb-00","1185","100787","20"
"Feb-00","1188","51024","9"
"Feb-00","1191","72436","23"
"Feb-00","1203","56628","15"
"Feb-00","1204","20157","4"
"Feb-00","1206","18835","3"
"Feb-00","1210","55435","8"
"Feb-00","1215","132784","31"
"Feb-00","1225","17006","6"
"Feb-00","1227","46171","12"
"Feb-00","1229","17321","6"
"Feb-00","1230","320890","51"
"Feb-00","1268","4081","1"
"Feb-00","1290","3968","1"
"Feb-00","1298","8313","2"
"Feb-00","1309","3243","1"
"Feb-00","1310","3243","1"
"Feb-00","1317","10832","3"
"Feb-00","1318","10832","3"
"Feb-00","1329","3342","3"
"Feb-00","1330","3342","3"
"Feb-00","1347","3590","1"
"Feb-00","1348","3590","1"
"Feb-00","1379","7557","2"
"Feb-00","1380","7557","2"
"Feb-00","1429","6801","2"
"Feb-00","1430","6801","2"
"Feb-00","1449","2832","2"
"Feb-00","1450","2832","2"
"Feb-00","1477","3810","1"
"Feb-00","1478","3810","1"
"Feb-00","1489","9446","3"
"Feb-00","1490","9446","3"
"Feb-00","1517","20397","12"
"Feb-00","1518","20397","12"
"Feb-00","1535","11147","3"
"Feb-00","1536","11147","3"
"Feb-00","1537","17319","5"
"Feb-00","1538","17319","5"
"Feb-00","1641","3397","4"
"Feb-00","1670","5354","1"
"Feb-00","1734","5398","1"
"Feb-00","1735","5398","1"
"Feb-00","1765","8951","4"
"Feb-00","1836","1726","1"
"Feb-00","1894","116506","14"
"Feb-00","1909","7180","3"
"Feb-00","1911","46862","16"
"Feb-00","1914","2078","1"
"Feb-00","1920","37069","11"
"Feb-00","1930","3401","1"
"Feb-00","1931","3401","1"
"Feb-00","1948","46265","13"
"Feb-00","1949","46265","13"
"Feb-00","1956","16538","9"
"Feb-00","1957","16538","9"
"Feb-00","1960","44265","38"
"Feb-00","1961","44265","38"
"Feb-00","1974","27063","43"
"Feb-00","1975","27063","43"
"Feb-00","1978","6141","2"
"Feb-00","1979","6141","2"
"Feb-00","1990","46422","15"
"Feb-00","2005","25133","7"
"Feb-00","2012","54424","12"
"Feb-00","2016","46675","13"
"Feb-00","2032","16061","6"
"Feb-00","2045","147401","30"
"Feb-00","2047","63432","14"
"Feb-00","2050","65828","11"
"Feb-00","2055","145516","22"
"Feb-00","2056","136688","35"
"Feb-00","2057","34016","6"
"Feb-00","2062","13166","2"
"Feb-00","2064","175688","30"
"Feb-00","2065","4409","1"
"Feb-00","2070","311818","50"
"Feb-00","2074","70864","18"
"Feb-00","2081","29099","11"
"Feb-00","2083","81760","22"
"Feb-00","2091","34701","19"
"Feb-00","2094","83150","16"
"Feb-00","2111","6738","1"
"Feb-00","2112","13224","2"
"Feb-00","2120","5667","1"
"Feb-00","2121","7557","1"
"Feb-00","2126","22667","4"
"Feb-00","2127","5037","1"
"Feb-00","2130","28334","5"
"Feb-00","2140","13224","2"
"Feb-00","2141","5667","1"
"Feb-00","2167","20781","3"
"Feb-00","2169","38537","6"
"Feb-00","2175","39668","7"
"Feb-00","2188","5606","2"
"Feb-00","2192","12124","5"
"Feb-00","2199","10707","5"
"Feb-00","2204","20784","10"
"Feb-00","2205","20784","10"
"Feb-00","2210","17915","14"
"Feb-00","2211","17915","14"
"Feb-00","2222","41445","14"
"Feb-00","2223","41445","14"
"Feb-00","2234","44065","56"
"Feb-00","2235","44065","56"
"Feb-00","2246","1574","1"
"Feb-00","2247","1574","1"
"Feb-00","2254","31849","46"
"Feb-00","2255","31849","46"
"Feb-00","2268","33447","9"
"Feb-00","2277","49004","16"
"Feb-00","2279","37694","19"
"Feb-00","2282","40187","11"
"Feb-00","2284","42832","12"
"Feb-00","2287","201587","20"
"Feb-00","2290","9575","1"
"Feb-00","2307","13133","4"
"Feb-00","2328","4724","1"
"Feb-00","2331","70679","11"
"Feb-00","2332","307402","61"
"Feb-00","2351","7559","2"
"Feb-00","2352","115400","26"
"Feb-00","2353","235842","48"
"Feb-00","2357","23684","7"
"Feb-00","2362","9323","1"
"Feb-00","2364","12094","3"
"Feb-00","2370","78177","9"
"Feb-00","2371","59529","9"
"Feb-00","2372","14362","3"
"Feb-00","2373","119059","18"
"Feb-00","2374","158747","21"
"Feb-00","2379","6865","3"
"Feb-00","2380","53793","15"
"Feb-00","2388","281437","75"
"Feb-00","2401","15619","8"
"Feb-00","2406","10672","10"
"Feb-00","2407","31729","36"
"Feb-00","2410","37087","31"
"Mar-00","25","19026","2"
"Mar-00","36","39816","8"
"Mar-00","93","150381","13"
"Mar-00","94","72765","7"
"Mar-00","111","9513","1"
"Mar-00","120","159264","16"
"Mar-00","127","20147","2"
"Mar-00","139","6552","1"
"Mar-00","157","14673","2"
"Mar-00","187","49140","5"
"Mar-00","195","77616","8"
"Mar-00","226","9132","1"
"Mar-00","228","7872","1"
"Mar-00","234","4722","1"
"Mar-00","247","26441","6"
"Mar-00","248","26447","4"
"Mar-00","289","10392","1"
"Mar-00","297","17004","2"
"Mar-00","318","31176","3"
"Mar-00","319","26454","2"
"Mar-00","326","8502","1"
"Mar-00","355","15678","3"
"Mar-00","357","6486","1"
"Mar-00","370","6486","1"
"Mar-00","386","5667","1"
"Mar-00","396","945561","91"
"Mar-00","400","223842","27"
"Mar-00","426","9620","1"
"Mar-00","433","136534","14"
"Mar-00","443","317592","33"
"Mar-00","445","444311","44"
"Mar-00","464","13860","2"
"Mar-00","475","692342","59"
"Mar-00","482","16127","2"
"Mar-00","485","48746","5"
"Mar-00","488","71064","6"
"Mar-00","491","222856","22"
"Mar-00","495","69102","10"
"Mar-00","499","307125","30"
"Mar-00","510","70869","7"
"Mar-00","513","32567","6"
"Mar-00","521","6677","1"
"Mar-00","530","59971","8"
"Mar-00","532","86932","13"
"Mar-00","550","155304","32"
"Mar-00","559","128482","18"
"Mar-00","564","215400","19"
"Mar-00","573","155062","46"
"Mar-00","574","805505","80"
"Mar-00","580","435399","48"
"Mar-00","596","190055","21"
"Mar-00","599","9044","1"
"Mar-00","604","227477","41"
"Mar-00","606","109831","29"
"Mar-00","609","1281540","133"
"Mar-00","619","56684","5"
"Mar-00","631","154107","37"
"Mar-00","645","144894","17"
"Mar-00","658","241003","22"
"Mar-00","663","92610","10"
"Mar-00","676","689979","71"
"Mar-00","681","334836","43"
"Mar-00","683","184855","19"
"Mar-00","687","80429","15"
"Mar-00","702","38108","11"
"Mar-00","713","33159","17"
"Mar-00","714","33159","17"
"Mar-00","725","96976","70"
"Mar-00","726","96976","70"
"Mar-00","727","6043","8"
"Mar-00","728","6043","8"
"Mar-00","729","18078","5"
"Mar-00","730","18078","5"
"Mar-00","739","16532","8"
"Mar-00","740","16532","8"
"Mar-00","743","26108","8"
"Mar-00","744","26108","8"
"Mar-00","753","38264","13"
"Mar-00","754","38264","13"
"Mar-00","757","55405","55"
"Mar-00","758","55405","55"
"Mar-00","767","41559","33"
"Mar-00","768","41559","33"
"Mar-00","769","58641","19"
"Mar-00","770","58641","19"
"Mar-00","771","22043","11"
"Mar-00","772","22043","11"
"Mar-00","785","23733","29"
"Mar-00","786","23733","29"
"Mar-00","795","106607","32"
"Mar-00","796","106607","32"
"Mar-00","797","120372","33"
"Mar-00","801","31746","9"
"Mar-00","823","14867","2"
"Mar-00","833","162781","17"
"Mar-00","837","219541","22"
"Mar-00","838","584922","52"
"Mar-00","843","31497","5"
"Mar-00","847","62364","9"
"Mar-00","852","126495","14"
"Mar-00","862","3653","1"
"Mar-00","863","21920","6"
"Mar-00","901","44220","9"
"Mar-00","910","199055","40"
"Mar-00","914","119374","17"
"Mar-00","921","100790","16"
"Mar-00","922","96379","17"
"Mar-00","935","5858","1"
"Mar-00","936","101734","17"
"Mar-00","940","146842","18"
"Mar-00","952","3149","1"
"Mar-00","962","111877","18"
"Mar-00","964","186956","44"
"Mar-00","979","114897","24"
"Mar-00","981","57815","30"
"Mar-00","989","121828","22"
"Mar-00","990","35591","6"
"Mar-00","992","99837","29"
"Mar-00","993","27779","7"
"Mar-00","1003","28049","27"
"Mar-00","1005","30981","24"
"Mar-00","1008","5669","2"
"Mar-00","1014","16622","16"
"Mar-00","1045","9951","4"
"Mar-00","1046","5982","5"
"Mar-00","1047","15116","6"
"Mar-00","1053","37036","12"
"Mar-00","1065","39148","11"
"Mar-00","1066","39148","11"
"Mar-00","1075","85536","28"
"Mar-00","1076","85536","28"
"Mar-00","1079","19085","6"
"Mar-00","1080","19085","6"
"Mar-00","1081","16408","6"
"Mar-00","1082","16408","6"
"Mar-00","1091","2015","1"
"Mar-00","1092","2015","1"
"Mar-00","1105","44406","15"
"Mar-00","1106","44406","15"
